id,value_encoded,value_category
1473305934722649609,2,Excellent_Value
582137251748592138,0,Poor_Value
1003435864316643429,0,Poor_Value
600158201979777223,2,Excellent_Value
1321480484293366978,0,Poor_Value
6941366,0,Poor_Value
43324814,2,Excellent_Value
852357667693939561,0,Poor_Value
48060190,2,Excellent_Value
1224785410494571861,0,Poor_Value
1260275867800137069,2,Excellent_Value
781291926975947502,1,Fair_Value
1050907073212491549,0,Poor_Value
923865109452661671,0,Poor_Value
599307139485806243,2,Excellent_Value
49862664,2,Excellent_Value
36565368,0,Poor_Value
831518679810550296,2,Excellent_Value
21960180,0,Poor_Value
26190169,1,Fair_Value
1142958986325196748,2,Excellent_Value
741375352205456863,0,Poor_Value
49860590,0,Poor_Value
40191423,1,Fair_Value
600209195510541677,0,Poor_Value
884427616050550439,2,Excellent_Value
655822,0,Poor_Value
682335645285016842,0,Poor_Value
35783730,1,Fair_Value
10280573,1,Fair_Value
53299611,0,Poor_Value
688351383557214909,0,Poor_Value
1360986007171641373,1,Fair_Value
39799475,2,Excellent_Value
714104430685412095,1,Fair_Value
1391688166710469722,1,Fair_Value
37719665,1,Fair_Value
1018881410464109038,1,Fair_Value
33430454,1,Fair_Value
668086061014498448,1,Fair_Value
1013785385097417006,1,Fair_Value
848067306305843246,2,Excellent_Value
52421273,2,Excellent_Value
797073492658381349,1,Fair_Value
823776292614322462,1,Fair_Value
872653594026919593,0,Poor_Value
34143680,2,Excellent_Value
1152936224481500626,1,Fair_Value
1416953713053900996,1,Fair_Value
1179736562350611383,1,Fair_Value
896472682528188687,2,Excellent_Value
52336704,0,Poor_Value
1460655466659094060,0,Poor_Value
220418,2,Excellent_Value
1161267476226972345,1,Fair_Value
924973883565926482,0,Poor_Value
874167466357508078,0,Poor_Value
18492236,0,Poor_Value
18904,2,Excellent_Value
682062736572524466,2,Excellent_Value
1173939039281748689,2,Excellent_Value
843410231738472147,1,Fair_Value
1762939,2,Excellent_Value
50826010,1,Fair_Value
964720061531103150,2,Excellent_Value
990213235611886627,2,Excellent_Value
706407538847706140,0,Poor_Value
9369334,0,Poor_Value
22310102,1,Fair_Value
904972454588702415,1,Fair_Value
900602693615028143,1,Fair_Value
53926070,2,Excellent_Value
757399188721155542,1,Fair_Value
962337467912227108,1,Fair_Value
1019703617348391623,1,Fair_Value
981527425475502819,2,Excellent_Value
3073038,2,Excellent_Value
1401527861919755646,2,Excellent_Value
756033628725964134,1,Fair_Value
882582420167408562,1,Fair_Value
33534825,0,Poor_Value
48605702,2,Excellent_Value
648695851364135413,2,Excellent_Value
784014560463395652,0,Poor_Value
1358988202239462237,1,Fair_Value
990215465494113010,2,Excellent_Value
10058059,1,Fair_Value
1341622720325473828,0,Poor_Value
40939024,2,Excellent_Value
747882392969100684,1,Fair_Value
48120116,0,Poor_Value
1221279818953510255,0,Poor_Value
52775978,2,Excellent_Value
689861019978822083,1,Fair_Value
35543186,2,Excellent_Value
42298394,2,Excellent_Value
1364498551147982979,1,Fair_Value
1395465180233496679,2,Excellent_Value
19504543,1,Fair_Value
37060483,1,Fair_Value
6730473,2,Excellent_Value
679000043282958190,2,Excellent_Value
24581429,2,Excellent_Value
1107283656200885769,2,Excellent_Value
555043283151998162,1,Fair_Value
53629493,0,Poor_Value
27639658,2,Excellent_Value
19591705,1,Fair_Value
1034162517210861202,1,Fair_Value
1013780905032005769,1,Fair_Value
565513724281039940,2,Excellent_Value
676748390120733569,1,Fair_Value
1427770196970350414,0,Poor_Value
81158,2,Excellent_Value
935029651575108441,0,Poor_Value
19714276,2,Excellent_Value
672604472312241022,0,Poor_Value
1345280962176465781,2,Excellent_Value
1229388148702261594,1,Fair_Value
1406626212357311854,1,Fair_Value
932683901414251021,1,Fair_Value
932953763532794555,1,Fair_Value
870458142773943747,2,Excellent_Value
42624438,1,Fair_Value
832016791187446473,0,Poor_Value
1364969723223726209,1,Fair_Value
667449936921231006,0,Poor_Value
29881764,1,Fair_Value
14947415,0,Poor_Value
1141744273298188199,1,Fair_Value
1445960815306544517,2,Excellent_Value
1232756259793897655,1,Fair_Value
27388439,1,Fair_Value
837672742367627645,1,Fair_Value
53130017,1,Fair_Value
1156044188471241376,0,Poor_Value
30313866,1,Fair_Value
79300,2,Excellent_Value
1489433077155336944,0,Poor_Value
579093107871332786,1,Fair_Value
19071234,2,Excellent_Value
27237045,2,Excellent_Value
1492176489406491509,2,Excellent_Value
7473072,0,Poor_Value
45258453,2,Excellent_Value
1127632300366608851,1,Fair_Value
1020302623358884143,1,Fair_Value
1017810580752035038,1,Fair_Value
1100212904919768214,2,Excellent_Value
1136188682562660502,1,Fair_Value
46175759,1,Fair_Value
871991984418515071,2,Excellent_Value
22206243,2,Excellent_Value
15905356,1,Fair_Value
1137202649730625359,0,Poor_Value
49131050,0,Poor_Value
875551661925819407,0,Poor_Value
36029332,0,Poor_Value
1423184306418874693,0,Poor_Value
816536727069015897,1,Fair_Value
20933318,0,Poor_Value
784012528713632497,0,Poor_Value
1015189309741170693,0,Poor_Value
808637452791545518,0,Poor_Value
43738007,1,Fair_Value
6316753,2,Excellent_Value
1018365746947881123,0,Poor_Value
53008085,0,Poor_Value
871860132347616217,0,Poor_Value
1077125098104030180,0,Poor_Value
1415668647857961224,2,Excellent_Value
549993092835919551,2,Excellent_Value
1096198099181142377,1,Fair_Value
52533880,0,Poor_Value
1212389695733109304,0,Poor_Value
587414303870022925,0,Poor_Value
1440773796732419857,2,Excellent_Value
31724787,1,Fair_Value
19039709,0,Poor_Value
53012573,2,Excellent_Value
8539301,2,Excellent_Value
976308623898987010,2,Excellent_Value
1130482903480422126,0,Poor_Value
23751274,1,Fair_Value
47941644,2,Excellent_Value
31826347,2,Excellent_Value
1282993727173387118,1,Fair_Value
53774753,2,Excellent_Value
1221826199976016681,1,Fair_Value
33269893,0,Poor_Value
4614763,0,Poor_Value
717451030913996710,0,Poor_Value
4305042,1,Fair_Value
951489423924526087,1,Fair_Value
51129917,1,Fair_Value
40570011,1,Fair_Value
1284211454285509224,0,Poor_Value
2188976,2,Excellent_Value
582735564796093111,0,Poor_Value
23085849,2,Excellent_Value
857720654554680981,0,Poor_Value
666789903244518926,2,Excellent_Value
23354077,1,Fair_Value
1444983081125189449,2,Excellent_Value
54097686,2,Excellent_Value
46669557,2,Excellent_Value
50452457,2,Excellent_Value
53589726,0,Poor_Value
53241705,1,Fair_Value
4652671,2,Excellent_Value
45993599,2,Excellent_Value
1202413227146555597,2,Excellent_Value
1430816479784019347,1,Fair_Value
929972418080610874,1,Fair_Value
1453556463751653513,2,Excellent_Value
878183410823774758,1,Fair_Value
18848430,0,Poor_Value
38077792,1,Fair_Value
52933960,0,Poor_Value
1111624555712798403,1,Fair_Value
1158061505389692620,0,Poor_Value
1035656724602197382,1,Fair_Value
818182680232222261,1,Fair_Value
1387185460268535114,0,Poor_Value
7764531,1,Fair_Value
1355706674467274571,0,Poor_Value
871845362773483345,0,Poor_Value
552249232066762071,2,Excellent_Value
148769,2,Excellent_Value
865271046576576738,2,Excellent_Value
1399016202694106656,1,Fair_Value
1413217387888891034,0,Poor_Value
671513,1,Fair_Value
1459619037588755490,0,Poor_Value
739974576257846156,2,Excellent_Value
1358174063443799981,2,Excellent_Value
11145924,1,Fair_Value
647145855481654045,2,Excellent_Value
16570521,1,Fair_Value
1347072,2,Excellent_Value
1445374311960144048,2,Excellent_Value
29412810,2,Excellent_Value
1156794945017858434,1,Fair_Value
5086710,1,Fair_Value
635304024315850285,0,Poor_Value
697766198709662820,0,Poor_Value
573177494404886605,0,Poor_Value
1444387374815985977,2,Excellent_Value
765202525315559396,2,Excellent_Value
1211077557947594972,0,Poor_Value
1464336052363472168,2,Excellent_Value
1316115324380662716,2,Excellent_Value
1490251795734706758,0,Poor_Value
1232659584432345889,2,Excellent_Value
1392298316666730793,0,Poor_Value
2310765,1,Fair_Value
1411782351247539060,1,Fair_Value
1510733076183280927,2,Excellent_Value
28101840,1,Fair_Value
19388714,1,Fair_Value
47487709,1,Fair_Value
640839317372077306,0,Poor_Value
42520602,1,Fair_Value
4106442,2,Excellent_Value
27426924,1,Fair_Value
1395086009060795850,0,Poor_Value
1212380067527358261,0,Poor_Value
1190765059386742260,1,Fair_Value
703106385469854402,2,Excellent_Value
954353445669425704,2,Excellent_Value
731180644977636462,1,Fair_Value
38775805,2,Excellent_Value
1433917,0,Poor_Value
39614946,2,Excellent_Value
19070798,1,Fair_Value
1173429611304738639,0,Poor_Value
1498510461323134312,2,Excellent_Value
13602019,1,Fair_Value
713046732511391934,0,Poor_Value
1497755565077674086,0,Poor_Value
975456758333182983,1,Fair_Value
19473878,2,Excellent_Value
670341363695491958,0,Poor_Value
18873104,1,Fair_Value
871822128590826688,0,Poor_Value
1206714672312640118,2,Excellent_Value
23150183,0,Poor_Value
1330024875799645550,2,Excellent_Value
50180953,2,Excellent_Value
48188004,0,Poor_Value
1477686464454258075,0,Poor_Value
51754361,1,Fair_Value
1503888482812565176,0,Poor_Value
3697738,0,Poor_Value
1481565947501892815,0,Poor_Value
1227683401947384487,1,Fair_Value
1321255235672214548,0,Poor_Value
1504485280343862152,0,Poor_Value
46060,2,Excellent_Value
576363921789127396,2,Excellent_Value
47563901,2,Excellent_Value
2578122,1,Fair_Value
809687226127884348,1,Fair_Value
43885685,1,Fair_Value
32545896,1,Fair_Value
45595687,1,Fair_Value
36853179,2,Excellent_Value
913005820782497676,0,Poor_Value
1184854806768183045,1,Fair_Value
52956329,0,Poor_Value
4713319,1,Fair_Value
796456236246112758,1,Fair_Value
1419728833362470291,1,Fair_Value
16447666,2,Excellent_Value
1109120165393847906,0,Poor_Value
1274894580116140786,2,Excellent_Value
1183528949805973374,1,Fair_Value
6957405,1,Fair_Value
1367852555985719399,2,Excellent_Value
46677790,1,Fair_Value
1463187053746068518,2,Excellent_Value
667528667705450916,2,Excellent_Value
1161728644374444704,2,Excellent_Value
46815624,1,Fair_Value
889287591895542407,1,Fair_Value
52240573,1,Fair_Value
1400816539262233896,0,Poor_Value
21279801,1,Fair_Value
1408899663086798307,0,Poor_Value
1020315608551967396,2,Excellent_Value
52863487,0,Poor_Value
269756,1,Fair_Value
687049136188753166,2,Excellent_Value
1187110236133450160,1,Fair_Value
899305954820255148,1,Fair_Value
4022209,1,Fair_Value
994918420612626038,2,Excellent_Value
1021153424248615056,0,Poor_Value
902365653601850903,1,Fair_Value
836450096270885299,1,Fair_Value
46550917,1,Fair_Value
831437836715679317,1,Fair_Value
1086665630631644991,0,Poor_Value
13099640,1,Fair_Value
1013782693907927181,1,Fair_Value
1384423089668989010,1,Fair_Value
953842422896285086,2,Excellent_Value
22430481,1,Fair_Value
45054105,0,Poor_Value
1164876271162601619,2,Excellent_Value
1303983161667203111,2,Excellent_Value
45658379,2,Excellent_Value
862376425681624037,0,Poor_Value
951815096309814375,2,Excellent_Value
1163376879945346906,2,Excellent_Value
714067472098279080,2,Excellent_Value
1419168766391864852,2,Excellent_Value
1019347751936832715,1,Fair_Value
11528719,0,Poor_Value
1067600772350837265,2,Excellent_Value
731209758383213686,0,Poor_Value
813669286609967377,1,Fair_Value
23770893,2,Excellent_Value
1345657004047536246,0,Poor_Value
1445154890419236642,1,Fair_Value
788059752222904541,0,Poor_Value
938317240177880784,0,Poor_Value
39510427,2,Excellent_Value
913120708291909447,2,Excellent_Value
1323983,2,Excellent_Value
1194899854756326310,2,Excellent_Value
889398060650293488,1,Fair_Value
1189338926766925025,0,Poor_Value
845973280246958741,1,Fair_Value
679520789816154176,0,Poor_Value
947848524272192685,1,Fair_Value
18615032,1,Fair_Value
756704658039422966,1,Fair_Value
1395183980222138866,2,Excellent_Value
1298615052744502947,1,Fair_Value
43441203,2,Excellent_Value
3743219,2,Excellent_Value
33999573,1,Fair_Value
903524566979113199,2,Excellent_Value
373322,0,Poor_Value
11623650,0,Poor_Value
51567199,2,Excellent_Value
40708318,2,Excellent_Value
1211245667174786671,0,Poor_Value
1028351216587135620,2,Excellent_Value
1007259995544466958,1,Fair_Value
1074231,1,Fair_Value
1019357813056077751,0,Poor_Value
1440771694716005847,2,Excellent_Value
5821380,1,Fair_Value
1015568160239207277,0,Poor_Value
974743689335587031,1,Fair_Value
556436180234308023,0,Poor_Value
46813663,0,Poor_Value
7602806,2,Excellent_Value
711627586496566491,1,Fair_Value
42366245,1,Fair_Value
932705454693483660,2,Excellent_Value
891249585342542863,1,Fair_Value
865969969807119187,2,Excellent_Value
873250736604390091,1,Fair_Value
10103881,0,Poor_Value
892922440537949171,0,Poor_Value
661284220482560720,1,Fair_Value
1338029761390382699,1,Fair_Value
10864914,1,Fair_Value
812466112907719200,1,Fair_Value
811382840202694560,0,Poor_Value
33451620,2,Excellent_Value
49773913,1,Fair_Value
38848660,2,Excellent_Value
19862229,0,Poor_Value
1384257746442615967,1,Fair_Value
1378396847793254671,0,Poor_Value
719570883582834565,2,Excellent_Value
17288451,1,Fair_Value
832230044845695086,0,Poor_Value
666092763626604786,2,Excellent_Value
1451911759222697475,2,Excellent_Value
868794833132129527,0,Poor_Value
32934483,2,Excellent_Value
1090810232269385310,0,Poor_Value
806216127706129441,1,Fair_Value
36148199,1,Fair_Value
51967276,0,Poor_Value
661292221238241562,1,Fair_Value
1239248493912683235,2,Excellent_Value
442397,0,Poor_Value
965829560121856558,2,Excellent_Value
1013738740859835855,1,Fair_Value
1406759060678645705,0,Poor_Value
1468239106075319347,0,Poor_Value
28199658,2,Excellent_Value
36629098,1,Fair_Value
551047691136750184,1,Fair_Value
994317354840381403,2,Excellent_Value
1312386233416110323,1,Fair_Value
21885315,0,Poor_Value
1101644983525503631,0,Poor_Value
28918827,2,Excellent_Value
934401878775234323,0,Poor_Value
40294591,1,Fair_Value
50733860,0,Poor_Value
31595144,1,Fair_Value
1467672731197027095,2,Excellent_Value
1410236765767941717,0,Poor_Value
19626323,2,Excellent_Value
1431650803590943711,2,Excellent_Value
53718304,2,Excellent_Value
623154109744329501,1,Fair_Value
1189896351730632965,1,Fair_Value
47924635,1,Fair_Value
11927506,1,Fair_Value
1157394388277638373,1,Fair_Value
1174932703986981806,2,Excellent_Value
1409898344650408380,2,Excellent_Value
54180130,1,Fair_Value
44341422,1,Fair_Value
977935,0,Poor_Value
23810878,2,Excellent_Value
18646695,2,Excellent_Value
1181356730423147253,2,Excellent_Value
17270495,1,Fair_Value
52401980,1,Fair_Value
811451399882046549,0,Poor_Value
549991088385219400,2,Excellent_Value
564711237059011841,1,Fair_Value
971027855902144570,0,Poor_Value
689829489442989431,2,Excellent_Value
41938161,2,Excellent_Value
19608774,2,Excellent_Value
1062316671535451981,2,Excellent_Value
1161794328381124247,2,Excellent_Value
1419149593874061957,0,Poor_Value
42814290,1,Fair_Value
33944449,0,Poor_Value
823445006017808520,0,Poor_Value
917699972660087554,2,Excellent_Value
1272705104627596083,2,Excellent_Value
1325110831408362531,2,Excellent_Value
689850275132205597,1,Fair_Value
52132490,0,Poor_Value
1374809105526698656,0,Poor_Value
1315066159817634733,1,Fair_Value
11553527,2,Excellent_Value
755078232644094567,1,Fair_Value
19691947,2,Excellent_Value
924289070713750532,0,Poor_Value
922730828982983041,2,Excellent_Value
684315130805765507,0,Poor_Value
613806402027402310,1,Fair_Value
1150382211409076825,2,Excellent_Value
1146501851406185817,2,Excellent_Value
589763624427011021,0,Poor_Value
45700602,1,Fair_Value
593492446273671053,2,Excellent_Value
2956102,1,Fair_Value
1158088262293116912,1,Fair_Value
40620073,0,Poor_Value
25234139,1,Fair_Value
22389574,0,Poor_Value
781464572813370689,0,Poor_Value
22549998,2,Excellent_Value
21327347,2,Excellent_Value
32870757,1,Fair_Value
21189031,1,Fair_Value
43510827,2,Excellent_Value
1460174,0,Poor_Value
50335212,2,Excellent_Value
28682213,1,Fair_Value
6774196,2,Excellent_Value
1369614378658741662,2,Excellent_Value
1131578471073673286,1,Fair_Value
1024023165224749871,2,Excellent_Value
1468501013952269447,0,Poor_Value
546288806033274249,1,Fair_Value
542227488951726370,2,Excellent_Value
777020612022437185,1,Fair_Value
664620528196503800,0,Poor_Value
41620413,0,Poor_Value
51341129,2,Excellent_Value
1328631898244105558,1,Fair_Value
907377234208046860,0,Poor_Value
1327851533785182730,2,Excellent_Value
1454720504689576296,0,Poor_Value
44052038,2,Excellent_Value
1282995954217320547,1,Fair_Value
1368377936070205196,1,Fair_Value
1392960975571818990,2,Excellent_Value
1480510899357788306,0,Poor_Value
1371118336223580705,2,Excellent_Value
45367774,1,Fair_Value
40977313,2,Excellent_Value
13079594,2,Excellent_Value
1375641066776673841,0,Poor_Value
42542270,0,Poor_Value
42046079,1,Fair_Value
912533054564363678,1,Fair_Value
24669593,2,Excellent_Value
1253699304289455382,1,Fair_Value
54239185,1,Fair_Value
47806687,2,Excellent_Value
6133424,0,Poor_Value
51387225,2,Excellent_Value
1467408904055100783,0,Poor_Value
1415192033149323951,2,Excellent_Value
1358975002159657606,1,Fair_Value
1450136463044052946,0,Poor_Value
9202251,1,Fair_Value
964627813036112580,1,Fair_Value
51335297,0,Poor_Value
53114844,1,Fair_Value
1409457683629764793,0,Poor_Value
35691437,2,Excellent_Value
975549563164431387,1,Fair_Value
1166608081043226905,0,Poor_Value
639346625346850241,2,Excellent_Value
494111,1,Fair_Value
6430646,2,Excellent_Value
550264519684293353,1,Fair_Value
21066691,1,Fair_Value
573028187513476760,1,Fair_Value
28939031,2,Excellent_Value
1236321494922270912,2,Excellent_Value
43149731,0,Poor_Value
1002360091541934814,1,Fair_Value
1310193278933096069,2,Excellent_Value
1485447020574106540,2,Excellent_Value
1271429830317988035,2,Excellent_Value
1468290996078858190,2,Excellent_Value
3489714,2,Excellent_Value
862505329538904532,2,Excellent_Value
1067791814517788915,1,Fair_Value
759556804536625719,1,Fair_Value
638965843423849353,0,Poor_Value
1298103310080470854,1,Fair_Value
1498048964536959746,0,Poor_Value
2023326,1,Fair_Value
1970541,2,Excellent_Value
32598214,0,Poor_Value
900924719663857505,1,Fair_Value
41999488,0,Poor_Value
731182694477262492,1,Fair_Value
1019804010356264120,0,Poor_Value
7854509,0,Poor_Value
1405916808039211013,0,Poor_Value
1159065159716386863,1,Fair_Value
697765990739270869,0,Poor_Value
34955450,0,Poor_Value
1019684189099375259,0,Poor_Value
979716368741982385,1,Fair_Value
16497229,2,Excellent_Value
1390287901700257364,1,Fair_Value
1244363268886448572,2,Excellent_Value
1223662187008915779,0,Poor_Value
27510287,1,Fair_Value
16944002,2,Excellent_Value
