host_id,id,value_encoded,value_category
326084746,974743084323474136,1,Fair_Value
94290877,46411035,1,Fair_Value
468914943,1498049074742182591,2,Poor_Value
490553813,1072268520009906854,1,Fair_Value
988375,859730588174995875,2,Poor_Value
164739817,33944644,1,Fair_Value
151399600,616539927947675393,2,Poor_Value
155962806,1218070210906329070,2,Poor_Value
8354816,41459047,1,Fair_Value
187400738,51754361,0,Excellent_Value
6769451,49879120,2,Poor_Value
689714918,1495997496526287298,0,Excellent_Value
20850212,13263750,1,Fair_Value
4430421,21231393,2,Poor_Value
162137718,27852325,1,Fair_Value
608445,121065,2,Poor_Value
6225200,1299759,2,Poor_Value
209402966,614390253925171673,0,Excellent_Value
5002314,42014813,0,Excellent_Value
164739817,44999866,0,Excellent_Value
464152028,1259688338995952157,1,Fair_Value
118412894,1344407283066413749,1,Fair_Value
13471395,31985315,0,Excellent_Value
441260321,1351612350623614770,0,Excellent_Value
267735754,948177854785026278,2,Poor_Value
54810554,46780128,2,Poor_Value
191024298,1439991707745968435,2,Poor_Value
82919172,1485610752908159354,0,Excellent_Value
97431164,935647723382880696,0,Excellent_Value
507173318,858007295261536783,2,Poor_Value
62519224,1289935499480405767,2,Poor_Value
512212999,1000115830681409591,2,Poor_Value
43216543,27000477,1,Fair_Value
656170310,1263185913947354000,2,Poor_Value
560233193,1140713867353506177,1,Fair_Value
442029804,1282986037396587414,0,Excellent_Value
9018490,46021069,2,Poor_Value
21769361,49154946,0,Excellent_Value
183811164,26518886,0,Excellent_Value
44553213,1245739741929390316,2,Poor_Value
18949688,6505426,0,Excellent_Value
499662709,1287312807126537556,1,Fair_Value
401278868,1457475850194234687,1,Fair_Value
100416844,19615066,0,Excellent_Value
80938027,27027194,0,Excellent_Value
76049427,1507640951116157068,1,Fair_Value
5449370,1024332961275959534,0,Excellent_Value
35166525,688564824279581401,0,Excellent_Value
703315834,1461613365556838134,1,Fair_Value
143400805,1152271342463839571,1,Fair_Value
179372368,1313951512968407517,1,Fair_Value
5942374,6364563,1,Fair_Value
505111543,1035127724656467293,0,Excellent_Value
309754224,49594317,2,Poor_Value
326010257,1263906249554996320,1,Fair_Value
29125334,21766603,1,Fair_Value
699580416,1467408906290607072,2,Poor_Value
4933351,25068034,1,Fair_Value
484348795,894537097171745611,0,Excellent_Value
247135221,1321126416530816699,0,Excellent_Value
461918378,1440690799655860662,2,Poor_Value
8699695,36565301,1,Fair_Value
15255144,31655107,0,Excellent_Value
107434423,32355422,2,Poor_Value
501999278,1096198099181142377,1,Fair_Value
426549951,907868557818486036,1,Fair_Value
657496472,922480414836608317,2,Poor_Value
24945371,4848200,2,Poor_Value
225791151,40139205,2,Poor_Value
7408876,7921739,2,Poor_Value
710458493,1496196850146935751,2,Poor_Value
21748484,4350971,1,Fair_Value
2683422,4718629,0,Excellent_Value
121896570,932124193284850005,0,Excellent_Value
6641931,17642091,0,Excellent_Value
442029804,784012957346133048,1,Fair_Value
693238016,1411919672004349921,1,Fair_Value
88593294,635304024315850285,2,Poor_Value
147276739,741290336116466876,0,Excellent_Value
163196474,23102868,0,Excellent_Value
193307471,52615855,1,Fair_Value
270119516,36211335,0,Excellent_Value
167309906,1319583396296870084,0,Excellent_Value
73973311,771710371044134582,0,Excellent_Value
70722023,863048600398874454,0,Excellent_Value
29999547,11921783,1,Fair_Value
16687084,27557325,2,Poor_Value
234194182,990577399639100584,1,Fair_Value
241060036,1285685245086750867,1,Fair_Value
303118342,1370811302198286140,1,Fair_Value
10843706,20461216,1,Fair_Value
157056473,51793051,0,Excellent_Value
137731627,51169105,2,Poor_Value
238537922,1147896096808925654,0,Excellent_Value
107434423,964206910042029724,1,Fair_Value
103012720,16435733,0,Excellent_Value
57632861,953699647674939684,2,Poor_Value
24802326,1376440694443464871,1,Fair_Value
123065159,18986977,2,Poor_Value
471188701,1076911464394436426,2,Poor_Value
157999191,50034807,0,Excellent_Value
707545442,1468299238053847169,2,Poor_Value
542041520,1018754648366615456,2,Poor_Value
52178915,582006877906451828,0,Excellent_Value
15673074,3079929,2,Poor_Value
159391934,709711088335970125,2,Poor_Value
82919172,1153723896227795966,0,Excellent_Value
499662709,1506238112571530294,0,Excellent_Value
78910325,1334232148596269950,0,Excellent_Value
530987476,954714734823425752,1,Fair_Value
73973311,45468740,1,Fair_Value
254826659,1317013215826275310,1,Fair_Value
12532461,1065354506204372455,2,Poor_Value
43349223,48444607,0,Excellent_Value
522256217,922728592843760936,2,Poor_Value
681534187,1401698398387206466,0,Excellent_Value
42713588,8167459,1,Fair_Value
18199657,1447397800663474479,1,Fair_Value
707545442,1468290996078858190,2,Poor_Value
466618624,1344376978634281649,0,Excellent_Value
530100627,951512675901896936,2,Poor_Value
312261756,40397192,0,Excellent_Value
78910325,45092739,0,Excellent_Value
76585317,40568056,0,Excellent_Value
108899747,20120289,2,Poor_Value
31270111,882156809463528798,0,Excellent_Value
88168913,1355705525274931010,2,Poor_Value
67054880,44599926,2,Poor_Value
48424042,41393913,0,Excellent_Value
10135649,644806912475308989,2,Poor_Value
3737028,50481751,1,Fair_Value
30788803,779864432573379846,1,Fair_Value
73851541,20485276,2,Poor_Value
351395739,1248565115087899422,0,Excellent_Value
65621102,24845881,2,Poor_Value
326010257,689868929374994339,2,Poor_Value
26653520,5196070,1,Fair_Value
704593,884419385483424561,0,Excellent_Value
245417224,33537661,1,Fair_Value
280743689,939512704738038827,0,Excellent_Value
681534187,1373618806629662145,0,Excellent_Value
3017970,1167425376019094865,1,Fair_Value
42539902,1369602077477221474,2,Poor_Value
24114081,1374944285472373029,0,Excellent_Value
7805452,984755779427917079,1,Fair_Value
366027177,888670965972981431,0,Excellent_Value
2772383,839339049642341142,1,Fair_Value
326084746,974742065999663990,1,Fair_Value
55048287,14530381,1,Fair_Value
123448817,18210356,2,Poor_Value
152512692,621883131805937736,1,Fair_Value
11526857,1410400645214743253,0,Excellent_Value
5002314,1449299237758972442,0,Excellent_Value
245447609,954514583027879423,2,Poor_Value
121916709,51902269,1,Fair_Value
533234561,1394261186802375703,2,Poor_Value
146056748,1300807715868319062,2,Poor_Value
65136730,43475468,2,Poor_Value
564564771,1101796815750390897,0,Excellent_Value
116993949,698696792836408288,1,Fair_Value
40962219,18393955,1,Fair_Value
445856348,730045118244883083,1,Fair_Value
7225450,1442191494539201945,2,Poor_Value
1208533,27938375,2,Poor_Value
5251767,1006613825318636460,2,Poor_Value
150732464,43477461,0,Excellent_Value
248447937,33011308,1,Fair_Value
4135448,48642550,0,Excellent_Value
8336938,1395745078651463193,0,Excellent_Value
1281984,17157954,2,Poor_Value
113421970,578239994216150007,1,Fair_Value
2917099,2298930,2,Poor_Value
652963882,1279009028854992115,2,Poor_Value
30067818,1419850819014417265,1,Fair_Value
35989641,43500476,0,Excellent_Value
78836857,955831504603834898,2,Poor_Value
92276155,19929524,2,Poor_Value
20632323,1278718400707218260,1,Fair_Value
542041520,1003417703744134625,2,Poor_Value
497786597,1468239106075319347,0,Excellent_Value
543180975,1090814921878189620,0,Excellent_Value
538564730,1275476451070421296,0,Excellent_Value
387911186,582817942185606982,1,Fair_Value
351395739,1421909511775715041,1,Fair_Value
860294,720364547493972321,0,Excellent_Value
267901434,35782679,1,Fair_Value
63806328,36396436,2,Poor_Value
656043743,1513881567446195582,1,Fair_Value
2833833,1335019456273714634,1,Fair_Value
134219,21708368,0,Excellent_Value
4501445,813011101771195066,1,Fair_Value
24847665,852885057822410229,2,Poor_Value
107434423,959155652303423926,2,Poor_Value
542041520,1016534078844252935,2,Poor_Value
35854751,1275750043826770103,0,Excellent_Value
418599072,676771393635667547,1,Fair_Value
129202507,1385192592170985211,2,Poor_Value
37353287,10994637,0,Excellent_Value
523997837,1205943382917284824,2,Poor_Value
283080785,50402633,1,Fair_Value
1974643,395071,0,Excellent_Value
446820235,1143859390340759947,2,Poor_Value
390706460,877831692305032679,0,Excellent_Value
53441918,48995695,1,Fair_Value
699580570,1467432367548406026,2,Poor_Value
416701497,51450305,0,Excellent_Value
326010257,628211031585337556,1,Fair_Value
131502074,19478755,0,Excellent_Value
35913116,630939025947112128,0,Excellent_Value
3138116,22495406,0,Excellent_Value
247694905,49612934,2,Poor_Value
40534477,17604180,2,Poor_Value
517692618,904230798878733387,1,Fair_Value
937281,193292,2,Poor_Value
2442532,1014643759143445858,0,Excellent_Value
15068891,49797916,1,Fair_Value
423227108,53373648,2,Poor_Value
10162964,49593662,2,Poor_Value
191024298,1390028895913928227,1,Fair_Value
267895362,37972578,0,Excellent_Value
82919172,1156097304884480297,0,Excellent_Value
423437248,1488032620358282461,1,Fair_Value
22435857,1000740912554667162,1,Fair_Value
339096574,901058011444348770,0,Excellent_Value
544610857,1039801616708689955,2,Poor_Value
143583341,43651817,1,Fair_Value
205745,768312131717671432,0,Excellent_Value
140833338,19892991,2,Poor_Value
450802168,1173429611304738639,1,Fair_Value
599665672,1395317008044801501,2,Poor_Value
3017970,726857041802182153,1,Fair_Value
64646820,32570904,1,Fair_Value
10699902,898165508732959606,0,Excellent_Value
421302835,52030809,1,Fair_Value
501999514,1071742391025456767,1,Fair_Value
107434423,26252036,1,Fair_Value
674872898,1341638538751656573,1,Fair_Value
162183412,24361125,2,Poor_Value
37353287,9369700,1,Fair_Value
300279363,1400708405679700169,0,Excellent_Value
576739896,1239424379579677590,1,Fair_Value
129908841,18688484,1,Fair_Value
282314418,1247200738941377630,2,Poor_Value
587292438,1194558662426826069,1,Fair_Value
451720694,858682665319414607,0,Excellent_Value
9218238,1752371,1,Fair_Value
480237365,808621651374875878,1,Fair_Value
65510541,1145880265816592295,1,Fair_Value
107434423,52273857,2,Poor_Value
50950267,40531772,2,Poor_Value
504891247,845144417693762904,0,Excellent_Value
270127613,623913809156623700,0,Excellent_Value
103884979,25869469,1,Fair_Value
127434038,555039452894513027,1,Fair_Value
6747410,563777699127542663,2,Poor_Value
246447410,34289976,1,Fair_Value
542041520,1016711748874161504,1,Fair_Value
31561243,813737193588545191,0,Excellent_Value
558264662,1102891463240865735,1,Fair_Value
276604838,36800932,1,Fair_Value
399559018,1405276306049853923,2,Poor_Value
67054880,12404809,2,Poor_Value
543847160,1370537721184354968,0,Excellent_Value
542041520,1017970449947752243,2,Poor_Value
215746618,28761855,2,Poor_Value
9699999,3563261,2,Poor_Value
213776280,1258170614002114863,2,Poor_Value
167309906,44968237,0,Excellent_Value
219791143,725479609346985276,1,Fair_Value
131200418,708026205893274197,2,Poor_Value
20850212,13239943,1,Fair_Value
31883339,51787331,1,Fair_Value
130954997,19859331,2,Poor_Value
10981379,30693368,0,Excellent_Value
446440766,568445359443484740,0,Excellent_Value
224976669,855242800972626187,2,Poor_Value
25093182,1373968078335720056,1,Fair_Value
707783381,1466818203114674135,2,Poor_Value
475557498,1143044244170476646,2,Poor_Value
434236194,1353015876946142704,2,Poor_Value
2133605,7888241,0,Excellent_Value
59154364,46689815,1,Fair_Value
267895362,35651959,0,Excellent_Value
326084746,673730621235324603,1,Fair_Value
515551944,43688286,1,Fair_Value
45743415,1382117569265617122,0,Excellent_Value
17428715,1221188586838633032,0,Excellent_Value
10981379,20688378,0,Excellent_Value
491406090,1463009139499773518,2,Poor_Value
45743415,1223326772054800200,0,Excellent_Value
22733096,15529725,0,Excellent_Value
245446886,765202525315559396,0,Excellent_Value
123689681,48493716,1,Fair_Value
3017970,49211241,2,Poor_Value
268406323,1014051329161502796,2,Poor_Value
74505100,666572245200900314,2,Poor_Value
158281507,1320455467400004722,1,Fair_Value
237691,1851403,1,Fair_Value
432939989,54147353,0,Excellent_Value
50793472,1497387027835582081,2,Poor_Value
36236635,1248034820469428588,0,Excellent_Value
536624650,978231379930407608,2,Poor_Value
125444529,1455918012707493120,0,Excellent_Value
187400738,631161439909918444,1,Fair_Value
27650600,45881478,1,Fair_Value
126644161,735862149830778351,0,Excellent_Value
596595499,1242761660914382049,1,Fair_Value
2772383,1434731458237479638,1,Fair_Value
111817270,1313147880898708124,0,Excellent_Value
512212999,1208146835456000808,1,Fair_Value
326010257,1505812208469678766,1,Fair_Value
469712552,897034001270746931,0,Excellent_Value
392892434,1168920874650148267,2,Poor_Value
501999278,1013737560468489293,0,Excellent_Value
464152028,1139236251851257324,1,Fair_Value
707545442,1499446973297435965,2,Poor_Value
322970090,1135702460577975334,1,Fair_Value
707545442,1499458004658362864,2,Poor_Value
70722023,37524100,0,Excellent_Value
449113953,1396715246564263364,0,Excellent_Value
100246376,857495774476925496,0,Excellent_Value
55048287,35515282,1,Fair_Value
2548643,968037,2,Poor_Value
2183873,39578138,2,Poor_Value
4430421,25167424,1,Fair_Value
512212999,1096585070917184653,2,Poor_Value
107434423,30368366,2,Poor_Value
93374500,730609702976696745,0,Excellent_Value
541165414,1133090559451954266,2,Poor_Value
18605784,54111617,0,Excellent_Value
456697664,751485071987368863,1,Fair_Value
491614720,782902767685280796,1,Fair_Value
564338593,1108091761531965678,2,Poor_Value
796593,39811775,0,Excellent_Value
201430482,32192300,0,Excellent_Value
504676093,1089412728416481720,0,Excellent_Value
44800516,34981775,0,Excellent_Value
133409997,19101489,0,Excellent_Value
119855172,44335049,2,Poor_Value
344518542,545572230808450032,2,Poor_Value
164739817,35696480,0,Excellent_Value
2676835,1087183785424192807,2,Poor_Value
2374035,1298619741642903891,2,Poor_Value
538293459,1243632123929467457,1,Fair_Value
14003785,17120944,1,Fair_Value
351395739,1078459021707523905,1,Fair_Value
43349223,1396460159849375232,1,Fair_Value
301739391,53202233,1,Fair_Value
1402683,373322,2,Poor_Value
68912498,1358855867762654760,2,Poor_Value
214977613,859625615372156361,2,Poor_Value
13112056,42073272,2,Poor_Value
29286398,22083289,2,Poor_Value
122873018,19310222,0,Excellent_Value
22012010,933432318678927749,1,Fair_Value
68425727,45848805,2,Poor_Value
67054880,12400754,2,Poor_Value
190158687,50489368,1,Fair_Value
5294442,760895560480183234,1,Fair_Value
3017970,15901094,0,Excellent_Value
346394298,1274715283289927042,1,Fair_Value
2513762,10828944,1,Fair_Value
283380571,38346769,1,Fair_Value
8688026,30266695,0,Excellent_Value
28173874,39818471,1,Fair_Value
16687084,594460740134664350,2,Poor_Value
29286398,34280622,2,Poor_Value
390706460,918957060687422263,0,Excellent_Value
164739817,26045542,0,Excellent_Value
19200883,882687757976242841,1,Fair_Value
131212884,21179051,0,Excellent_Value
33868026,941367556376388911,1,Fair_Value
117711581,1333598592088090174,1,Fair_Value
482174715,808621460936529183,2,Poor_Value
36148546,48183619,0,Excellent_Value
14645243,1097776052508972851,0,Excellent_Value
1028043,837930064370163499,2,Poor_Value
2528117,626349,1,Fair_Value
297731135,842775260335195402,2,Poor_Value
375805086,49336233,2,Poor_Value
10913348,19058407,0,Excellent_Value
220228547,32737354,1,Fair_Value
681534187,1373607218991733051,0,Excellent_Value
23457886,14126657,0,Excellent_Value
32443992,51127098,1,Fair_Value
1703869,41937511,1,Fair_Value
501999278,1216610574403797226,1,Fair_Value
499662709,1382011625259692972,0,Excellent_Value
407386163,1452776867420485966,0,Excellent_Value
423437248,1137834493095146483,1,Fair_Value
10558127,862506160239069702,1,Fair_Value
64115660,1212621817046629008,0,Excellent_Value
58276208,51891864,0,Excellent_Value
160810,19036101,0,Excellent_Value
22732995,1492443023537166655,0,Excellent_Value
576739896,1498515807677797566,1,Fair_Value
8159961,587039036625720404,0,Excellent_Value
27847266,947192589821219262,0,Excellent_Value
936428,21450567,2,Poor_Value
119688061,1257382520809901543,0,Excellent_Value
93690401,566641223679016306,2,Poor_Value
8662511,36301897,2,Poor_Value
114013508,17007999,1,Fair_Value
45743415,1431650803590943711,0,Excellent_Value
541165414,1023482822910013126,2,Poor_Value
495900269,837935660244540527,0,Excellent_Value
64443919,1107278909659598061,2,Poor_Value
460792828,1511683972407558043,1,Fair_Value
165225,1092438528927587542,1,Fair_Value
139875070,872721671975013596,1,Fair_Value
468364863,666620597806862275,0,Excellent_Value
51398680,18136084,0,Excellent_Value
563629544,1122455281855134249,1,Fair_Value
267895362,42429868,0,Excellent_Value
13832870,32945670,2,Poor_Value
1032643,212783,0,Excellent_Value
37353287,9369641,0,Excellent_Value
199625093,1476425135914708223,0,Excellent_Value
413946516,51172867,1,Fair_Value
176675186,50699294,1,Fair_Value
390706460,1024218754557741795,1,Fair_Value
500310358,929815338209780269,1,Fair_Value
430730931,1027019678991876779,2,Poor_Value
193923198,991991715664505656,1,Fair_Value
15471319,43831115,2,Poor_Value
43806,1294253098015589402,0,Excellent_Value
17013917,43928758,1,Fair_Value
543737912,1045288493940238333,2,Poor_Value
467188850,1043744836618601249,0,Excellent_Value
304721494,1272705104627596083,2,Poor_Value
536334462,1065252345088871835,2,Poor_Value
